T�tulo;Resumo;Selecionado
Proceedings of the 16th International Working Conference on Variability Modelling of Software-Intensive Systems;In automotive electrical/electronics systems reuse of software applications over vehicle lines is becoming essential due to the growing complexity of the applications. In addition a growing number of variants have to be handled because of the increasing number of differences arising in vehicle lines. Software product lines are a common approach to address these issues. This paper presents the challenges and our vision for the introduction of a product line approach in the context of AUTOSAR (AUTomotive Open System Architecture)-based development of applications for in vehicle systems.;
Proceedings of the 11th Annual International Conference on Aspect-Oriented Software Development;"Today's product development creates multiple products over time often by using reuse strategies like Clone and Own"" leading to very inefficient reuse of artifacts in the long term since synergy effects between the products e.g. from testing cannot be utilized. Applying a product line approach with explicitly modeling the commonalities and variabilities of system artifacts and deriving products from that common base is a way to tackle the problem. High variant complexity can often be found in the development of embedded systems which in turn often control safety critical functions. For these systems functional safety is a major concern not only since the ISO 26262 got relevant for the automotive industry. The arising question is: Can variability in functional safety related assets be treated in the same way as for other artifacts like requirements models and source code? In this paper we demonstrate on the example of two commercial tools and an automotive use case that from the technical/tool point of view safety related artifacts can be treated like other artifacts regarding variability. This means linking with variability information and visualizing as well as deriving of variants is feasible. This is a big step forward because now not only ordinary artifacts but also functional safety related assets can be reused in the same way as other product line artifacts. However we have identified and will discuss challenges with respect to variable safety analyses regulations and reuse of certifications which need further research and elaboration in this paper.""";
Proceedings of the 5th Workshop on Automation of Software Test;Software engineering activities like code reviews change management knowledge management issue tracking etc. tend to be heavily process oriented. Gamification of such activities by composing the core activities with game design elements like badges and points can increase developers' interest in performing such activities. While there are various frameworks/applications that assist in gamification extending the frameworks to add any/all desired game design elements has not been adequately addressed. In this paper we propose an extensible architectural framework for gamification of software engineering activities where in the game design elements are modeled as services. We create an example instance of our framework by building a prototype for code review activity and note the challenges of designing such an extensible architectural framework. The example instance uses python's Flask micro framework and has five game design elements implemented as services and exposed using restful APIs.;
Proceedings of the 9th India Software Engineering Conference;The feature-interaction problem has been keeping researchers and practitioners in suspense for years. Although there has been substantial progress in developing approaches for modeling detecting managing and resolving feature interactions we lack sufficient knowledge on the kind of feature interactions that occur in real-world systems. In this position paper we set out the goal to explore the nature of feature interactions systematically and comprehensively classified in terms of order and visibility. Understanding this nature will have significant implications on research in this area for example on the efficiency of interaction-detection or performance-prediction techniques. A set of preliminary results as well as a discussion of possible experimental setups and corresponding challenges give us confidence that this endeavor is within reach but requires a collaborative effort of the community.;
Proceedings of the 5th International Workshop on Feature-Oriented Software Development;"In this experience report we describe the motivation experience lessons learned and future directions of a software engineering curriculum used at a large international company. The Curriculum for Software Engineers"" project which developed the content and a role-based qualification and certification program was started at Siemens in 2006. This paper includes an overview of various kinds of certification in the software engineering area and why we chose the knowledge- and experience-based type of certification. The experience report part focuses mainly on the ""certified senior software architect"" role as this role has the longest history and participants from many different business units and countries.""";
Proceedings of the 32nd ACM/IEEE International Conference on Software Engineering - Volume 2;Automotive architectures today consist of up to 100 electronic control units (ECUs) that communicate via one or more FlexRay and CAN buses. Multiple control applications - like cruise control brake control etc. are specified as Simulink/Stateflow models from which code is generated and mapped onto the different ECUs. In addition scheduling policies and parameters both for the ECUs and the buses need to be specified. Code generation/optimization from the Simulink/Stateflow models task partitioning and mapping decisions as well as the parameters chosen for the schedulers all of these impact the execution times and timing behaviour of the control tasks and control messages. These in turn affect control performance such as stability and steady-/transient-state behaviour. This paper discusses different aspects of this multi-layered design flow and the associated research challenges. The emphasis is on model-based code generation analysis testing and verification of control software for automotive architectures as well as on architecture or platform configuration to ensure that the required control performance requirements are satisfied.;
Proceedings of the Ninth ACM International Conference on Embedded Software;The increasing complexity and cost of software-intensive systems has led developers to seek ways of increasing software reusability. One software reuse approach is to develop a Software Product-line (SPL) which is a reconfigurable software architecture that can be reused across projects. Creating configurations of the SPL that meets arbitrary requirements is hard.Existing research has focused on techniques that produce a configuration of the SPL in a single step. This paper provides three contributions to the study of multi-step configuration for SPLs. First we present a formal model of multi-step SPL configuration and map this model to constraint satisfaction problems (CSPs). Second we show how solutions to these CSP configuration problem CSPs can be derived automatically with a constraint solver. Third we present empirical results demonstrating that our CSP-based technique can solve multi-step configuration problems involving hundreds of features in seconds.;
Proceedings of the 2nd India Software Engineering Conference;Highly-configurable software underpins much of our computing infrastructure. It enables extensive reuse but opens the door to broken configuration specifications. The configuration specification language Kconfig is designed to prevent invalid configurations of the Linux kernel from being built. However the astronomical size of the configuration space for Linux makes finding specification bugs difficult by hand or with random testing. In this paper we introduce a software model checking framework for building Kconfig static analysis tools. We develop a formal semantics of the Kconfig language and implement the semantics in a symbolic evaluator called kclause that models Kconfig behavior as logical formulas. We then design and implement a bug finder called kismet that takes kclause models and leverages automated theorem proving to find unmet dependency bugs. kismet is evaluated for its precision performance and impact on kernel development for a recent version of Linux which has over 140000 lines of Kconfig across 28 architecture-specific specifications. Our evaluation finds 781 bugs (151 when considering sharing among Kconfig specifications) with 100% precision spending between 37 and 90 minutes for each Kconfig specification although it misses some bugs due to underapproximation. Compared to random testing kismet finds substantially more true positive bugs in a fraction of the time.;
Proceedings of the 29th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering;Dynamic Software Product Lines (DSPLs) provide a promising approach for planning and applying runtime reconfiguration scenarios to adaptive software systems. However applying DSPLs in the vital domain of highly context-aware systems e.g. mobile devices is obstructed by the inherently limited resources being insufficient to handle large constrained (re-)configurations spaces. To tackle these drawbacks we propose a novel model-based approach for designing DSPLs in a way that allows for a trade-off between precomputation of reconfiguration scenarios at development time and on-demand evolution at runtime. Therefore we (1) enrich feature models with context information to reason about potential context changes and (2) specify context-aware reconfiguration processes on the basis of a scalable transition system incorporating state space abstractions and incremental refinement at runtime. We illustrate our concepts by means of a smartphone case study and present an implementation and evaluation considering different trade-off metrics.;
Proceedings of the 17th International Software Product Line Conference Co-Located Workshops;Background. Software defect prediction has been one of the central topics of software engineering. Predicted defect counts have been used mainly to assess software quality and estimate the defect correction effort (DCE). However in many cases these defect counts are not good indicators for DCE. Therefore in this study DCE has been modeled from a different perspective. Defects originating from various development phases have different impact on the overall DCE especially defects shifting from one phase to another. To reduce the DCE of a software product it is important to assess every development phase along with its specific characteristics and focus on the shift of defects over phases.Aims. The aim of this paper is to build a model for effort prediction at different development stages. Our model is mainly focused on a dynamic DCE changing from one development phase to another. It reflects the increasing cost of correcting defects which are introduced in early but found in later development phases.Research Method. The modeling technique used in this study is a Bayesian network which among many others has three important capabilities: reflecting causal relationships combining expert knowledge with empirical data and incorporating uncertainty. The procedure of model development contains a set of iterations including the following steps: problem analysis data analysis model enhancement with simulation runs and model validation.Results. The developed Defect Cost Flow Model (DCFM) reflects the widely used V-model an international standard for developing information technology systems. It has been pre-calibrated with empirical data from past projects developed at Robert Bosch GmbH. The analysis of evaluation scenarios confirms that DCFM correctly incorporates known qualitative and quantitative relationships. Because of its causal structure it can be used intuitively by end-users.Conclusion. Typical cost benefit optimization strategies regarding the optimal effort spent on quality measures tend to optimize locally e.g. every development phase is optimized separately in its own domain. In contrast to that the DCFM demonstrates that even cost intensive quality measures pay off when the overall DCE of specific features is considered.;
Proceedings of the 6th International Conference on Predictive Models in Software Engineering;Successful software products evolve continuously to meet the changing stakeholder requirements. For software product lines modifying variability is an additional challenge that must be carefully tackled during the evolution of the product line. This bears considerable challenges for industry as understanding on how variability realizations advance over time is not trivial. Moreover it may lead to an erosion of variability which needs an investigation of techniques on how to identify the variability erosion in practice especially in the source code. To address various erosion symptoms we have investigated the evolution of a large-scale industrial product line over a period of four years. Along improvement goals we have researched a set of appropriate metrics and measurement approaches in a goal-oriented way applied them in this case study with tool support and interpreted the results including identified erosion symptoms.;
Proceedings of the 2022 ACM SIGPLAN International Symposium on New Ideas New Paradigms and Reflections on Programming and Software;"Successful software products evolve continuously to meet the changing stakeholder requirements. For software product lines an additional challenge is that variabilities characteristics that vary among products change as well over time. That challenge must be carefully tackled during the evolution of the product line infrastructure. This is a significant problem for many software development organizations as practical guidelines on how to evolve core assets and especially source code are missing.This paper investigates how to achieve good enough"" variability management during the evolution of variation in software design and implementation assets. As a first contribution we present a customizable goal-based approach which helps to identify improvement potential in existing core assets to ease evolution. To find concrete ways to improve the product line infrastructure we list the typical symptoms of variability ""code smells"" and show how to refine them to root causes questions and finally to metrics that can be extracted from large code bases.As a second main contribution we show how this method was applied to evaluate the reuse quality of three industrial embedded systems. These systems are implemented in C or C++ and use Conditional Compilation as the main variability mechanism. We also introduce the analysis and refactoring tool set that was used in the case studies and discuss the lessons learnt.""";
Proceedings of the 2008 International Working Conference on Mining Software Repositories;In emerging domains such as Cloud-based Industrial Control Systems (ICSs) and SCADA systems where data-intensive and high performance computing are needed a higher degree of flexibility is being demanded to meet new stakeholder requirements context changes and intrinsic complexity. In this light Dynamic Software Product Lines (DSPLs) provide a way to build self-managing systems exploiting traditional product line engineering concepts at runtime. Although context-awareness is widely perceived to be a first-class concern in such runtime variability mechanisms existing approaches do not provide the necessary level of formalization to model and enact context variability for DSPLs. This is crucial for operational analytics processes since variant configuration could differ from context to context depending on diverse data values linked to context features and cross-tree constraints in a feature model. In this paper we propose a context variability modeling approach demonstrate its applicability and usability via a wind farm use case and present the fundamental building blocks of a framework for enabling context variability in service-based DSPLs which provide Workflow as a Service (WFaaS).;
Proceedings of the Joint International and Annual ERCIM Workshops on Principles of Software Evolution (IWPSE) and Software Evolution (Evol) Workshops;In this text we identify relevant adaptation issues concerning the software architecture of a system for intelligent health monitoring of a person at home. Our solution integrates medical knowledge patient's physiological and behavioral data and environmental conditions. The designed software architecture includes modules for context management alarm generation reasoning and learning. A fuzzy logic model and rules based on medical recommendations helps analyzing and identifying critical situations of the patient. In this scenario ubiquitous computing has an important role allowing the non-intrusive monitoring of several relevant context variables. Considering this infrastructure we argue that configuration management and context management are key mechanisms to support the adaptation requirements of the target class of applications. Finally we describe our approach towards tackling the related architecture adaptation issues.;
Proceedings of the 2010 ICSE Workshop on Software Engineering in Health Care;For economical reasons the creation of feature oriented software should include previously created products and should not be done from scratch. To speed up this migration process feature models have to be generated automatically from existing product variants. This work presents an approach based on formal concept analysis that analyzes incidence matrices containing matching relations as input and creates feature models as output. The resulting feature models describe exactly the given input variants. The introduced novel optimized approach performs this transformation in reasonable time even for large product libraries.;
Proceedings of the 2015 European Conference on Software Architecture Workshops;Industrial variability models tend to grow in size and complexity due to ever-increasing functionality and complexity of software systems. Some authors report on variability models specifying several thousands of variabilities. However traditional variability modeling approaches do not seem to scale adequately to cope with size and complexity of such models. Recently textual variability modeling languages have been advocated as one scalable solution.In this paper we provide a systematic analysis of the capabilities of current textual variability modeling languages in particular regarding variability management in the large. Towards this aim we define a classification schema consisting of five dimensions classify ten different textual variability modeling languages using the classification schema and provide an analysis. In summary some textual variability modeling languages go beyond textual representations of traditional variability modeling approaches and provide sophisticated modeling concepts and constraint languages. Three textual variability modeling approaches already support mechanisms for large-scale variability modeling such as model composition modularization or evolution support.;
Proceedings of the Ninth International Conference on Generative Programming and Component Engineering;Several change metrics and source code metrics have been introduced and proved to be effective features in building bug prediction models. Researchers performed comparative studies of bug prediction models built using the individual metrics as well as combination of these metrics. In this paper we investigate whether the prediction accuracy of bug prediction models is improved by applying feature selection techniques. We explore if there is one algorithm amongst ten popular feature selection algorithms that consistently fares better than others across sixteen bench marked open source projects. We also study whether the metrics in best feature subset are consistent across projects.;
Proceedings of the 8th India Software Engineering Conference;Inversion of control is a common design practise that has been used in various application areas. It gained popularity in the context of object-oriented application frameworks and designs based on abstract classes and interfaces. Recently dependency injection techniques especially in the context of lightweight containers such as Spring have raised the attention for inversion of control again. However inversion of control has not yet been described in its architectural dimension with a focus on layering architectures and the pros and cons of the design decision for control inversion. In this paper we present the inversion-of-control layer pattern which describes the design practise from an architectural point of view rather than focusing on particular implementation techniques.;
Proceedings of the 15th European Conference on Pattern Languages of Programs;"Context: In the software product line domain the concept of variability is well recognized. However variability in the context of software architecture still seems to be poorly understood. Objective: In this paper we aim at contributing to the development of a basic understanding of the notion of variability in the software architecture domain beyond the idea of product lines. Method: We perform a preliminary exploratory study which consists of two parts: an expert survey among 11 subjects and a mini focus group with 4 participants. For both parts we collect and analyze mostly qualitative data. Results: Our observations indicate that there seems to be no common understanding of variability"" in the context of software architecture. On the other hand some challenges related to variability in software architecture are similar to challenges identified in the product line domain. Conclusions: Variability in software architecture might require more theoretical foundations in order to establish ""variability"" as an architectural key concept and first-class quality attribute.""";
Proceedings of the Tenth International Conference on Aspect-Oriented Software Development;Eurocopter is the majority partner in NH Industries the international consortium that develops and produces the medium weight multi-role helicopter NH90. AgustaWestland and Stork Fokker are additional partners. The NH90 has been successfully sold to 14 nations and their armed forces. The software division at Eurocopter Germany develops the on-board software for three computers of the NH90 avionics CORE and MISSION Systems. The growing number of customers and their specific application domains for the NH90 has led to an increasing number of functionally different helicopter variants. Moreover during the long development time that is typical for complex military avionics projects the computing technology has changed considerably over time so that the current operational software has to fit to several processor architectures. In order to cope with the high number of software variants and technology variations the NH90 software team developed concepts and strategies for SW architecture and tool modifications based on Software Product Line (SPL) principles.;
Proceedings of the WICSA/ECSA 2012 Companion Volume;Service Oriented Architectures (SOA) and Software Product Lines (SPL) have individually proven to be software engineering concepts that create added value to the development of software systems. Recently the research community has recognized and investigated potentials for combining these two concepts. However there have been no mapping study and literature surveys that systematically review the present research results in combining the two. This paper presents results of a preliminary work on a systematic mapping study of research papers that report on combining SOA and SPL. The main goal of a systematic mapping study is to provide a breath overview classification of approaches and the quantity and type of research as well as available research results which is complimentary step toward further systematic literature review. This paper based on selected papers published from 2002 to mid-2010 reports on various aspects of the analyzed literature including the motivations for combining the two concepts contributions to specific stages of software engineering lifecycles types of synergies and characteristics that are accomplished through combinations of the two concepts and the methods used for and the rigor of the evaluations of the research conducted on the studied topic.;
Proceedings of the Warm Up Workshop for ACM/IEEE ICSE 2010;In embedded systems in general and in automotive systems in particular the systematic reuse of existing assets is crucial. Moreover companies in these domains often offer whole families of similar products. Hence the application of product line engineering seems to be an obvious option.However current products have reached a complexity level where management of products within a product line cannot be handled with current techniques and tools (e.g. Matlab/Simulink) alone. To sustain an efficient engineering process and to reach the required quality levels of the products additional techniques are required.In this paper we report on a prototypical framework for the analysis of embedded systems product lines. The techniques and tools offered by the framework were developed to support engineers in typical tasks which occur during design implementation and maintenance of embedded software product lines. The techniques allow to analyse product line artefacts by transforming them into models which are then used in an analysis process based on model transformation languages.;
Proceedings of the 18th International Software Product Line Conference - Volume 1;Product lines are usually built for the long term in order to repay the initial investment. While long-term stable software systems are already hard if they are developed individually it is even harder for complete product lines. At the time a new product line is created the details of future product line characteristics are typically not known no matter how well and detailed scoping and planning is done. Thus any product line needs to evolve and adapt over time to incorporate new customer requirements as well as new technology constraints.Stability of the product line architecture is very important to the successful long-term evolution of a product line. In this paper we discuss how a form of domain decomposition which we call conceptual architecture can be used to guide product line engineering towards long-term viability. We will illustrate this approach in the context of a large-scale product line development and analyze the evolution properties of the product line. Transferability of the approach is suggested to other embedded software systems that drive mature well-understood physical control system.;
Proceedings of the 26th ACM International Systems and Software Product Line Conference - Volume A;This paper describes a novel approach to detect variability in a software product line from its change history such that software changes are converted to vectors and a factor analysis is applied. To show the applicability of our approach we conducted experimental applications using a software repository of automotive engine control software. As a result of the experiments variability is detected from the change history of products.;
Proceedings of the 20th International Systems and Software Product Line Conference;Software product lines (SPLs) and software ecosystems (SECOs) are approaches to capturing families of closely related software systems in terms of common and variable functionality. SPLs and especially SECOs are subject to evolution to adapt to new or changed requirements resulting in different versions of the software family and its variable assets. These versions may have to be maintained and used for products even after they were superseded by newer versions. Variability models describing valid combinations of variable assets such as feature models capture variability in space (configuration) but not variability in time (evolution) making it impossible to respect versions of variable assets in product definitions on a conceptual level. In this paper we propose Hyper Feature Models (HFMs) explicitly providing feature versions as configurable units for product definition. Furthermore we provide a version-aware constraint language to specify dependencies between features and ranges of feature versions as well as a procedure to automatically select valid combinations of versions for a pre-configuration of features. We demonstrate our approach in a case study.;
Proceedings of the 8th International Workshop on Variability Modelling of Software-Intensive Systems;One key challenge for software product lines is efficiently managing variability throughout their lifecycle. In this paper we address the problem of variability in software product lines testing. We (1) identify a set of issues that must be addressed to make software product line testing work in practice and (2) provide a framework that combines a set of techniques to solve these issues. The framework integrates feature modelling combinatorial interaction testing and constraint programming techniques. First we extract variability in a software product line as a feature model with specified feature interdependencies. We then employ an algorithm that generates a minimal set of valid test cases covering all 2-way feature interactions for a given time interval. Furthermore we evaluate the framework on an industrial SPL and show that using the framework saves time and provides better test coverage. In particular our experiments show that the framework improves industrial testing practice in terms of (i) 17% smaller set of test cases that are (a) valid and (b) guarantee all 2-way feature coverage (as opposite to 19.2% 2-way feature coverage in the hand made test set) and (ii) full flexibility and adjustment of test generation to available testing time.;
Proceedings of the 23rd International Systems and Software Product Line Conference - Volume A;Organizational Punishment/Penalty is a pervasive phenomenon in many professional organizations. In some software development organizations punishment measures have been adopted in an attempt to improve software developers' performance reduce the software defects and hence ensure software quality. It is unclear whether these measures are effective. This article presents the results of a multi-method field study that analyzes software engineers' perception towards penalty policies in relation to software quality in a software development process. The results were generated via both qualitative and quantitative methods. Through interviews we collected the individuals' perception towards the penalty policy. By extracting data in a software configuration management system we identified several patterns of defects change. We found that while a penalty mechanism does help to reduce software defects in daily coding activity it fails in achieving programmers' maximum work potential. Meanwhile experienced software programmers require less time to adapt to penalty policies and benefit from exist of less experienced developers. Some additional findings and implications are also discussed.;
Proceedings of the 29th ACM/IEEE International Conference on Automated Software Engineering;Nowadays embedded system development is increasing its complexity dealing with quality cost and time-to-market among others. Quality attributes are an important issue to consider in embedded software development where time issues may be critical. Development paradigms such as Model Driven Development and Software Product Lines can be an adequate alternative to traditional software development and validation methods due to the characteristics of embedded systems. But for a proper validation and verification based on MARTE model analysis all variability issues and critical quality attributes that take part in analysis must be properly modelled and managed. Therefore a model analysis process for Model Driven Embedded Software Product Lines has been defined as some process lacks have been found.;
Companion Proceedings of the 15th International Conference on Modularity;Aligning the software process and the documentation process is a recipe for having both software and documentation in synchrony where changes in software seamlessly ripple along its documentation counterpart. This paper focuses on documentation for Software Product Lines (SPLs). A SPL is not intended to build one application but a number of them: a product family. In contrast to single-software product development SPL development is based on the idea that the distinct products of the family share a significant amount of assets. This forces a change in the software process. Likewise software documentation development should now mimic their code counterpart: product documentation should also be produced out of a common set of assets. Specifically the paper shows how DITA process and documents are recasted using a feature-oriented approach a realization mechanism for SPLs. In so doing documentation artifacts are produced at the same pace and using similar variability mechanisms that those used for code artifacts. This accounts for three main advantages: uniformity separation of concerns and timely and accurate delivery of the documentation.;
Proceedings of the 9th ACM Symposium on Document Engineering;Highly configurable systems are complex pieces of software. To tackle this complexity hundreds of dedicated analysis techniques have been conceived many of which able to analyze system properties for all possible system configurations as opposed to traditional single-system analyses. Unfortunately it is largely unknown whether these techniques are adopted in practice whether they address actual needs or what strategies practitioners actually apply to analyze highly configurable systems. We present a study of analysis practices and needs in industry. It relied on a survey with 27 practitioners engineering highly configurable systems and follow-up interviews with 15 of them covering 18 different companies from eight countries. We confirm that typical properties considered in the literature (e.g. reliability) are relevant that consistency between variability models and artifacts is critical but that the majority of analyses for specifications of configuration options (a.k.a. variability model analysis) is not perceived as needed. We identified rather pragmatic analysis strategies including practices to avoid the need for analysis. For instance testing with experience-based sampling is the most commonly applied strategy while systematic sampling is rarely applicable. We discuss analyses that are missing and synthesize our insights into suggestions for future research.;
Proceedings of the 33rd ACM/IEEE International Conference on Automated Software Engineering;Conditional compilation and software product line technologies make it possible to generate a huge number of different programs from a single software project. Typing each of these programs individually is usually impossible due to the sheer number of possible variants. Our previous work has addressed this problem with a type system for variational lambda calculus (VLC) an extension of lambda calculus with basic constructs for introducing and organizing variation. Although our type inference algorithm is more efficient than the brute-force strategy of inferring the types of each variant individually it is less robust since type inference will fail for the entire variational expression if any one variant contains a type error. In this work we extend our type system to operate on VLC expressions containing type errors. This extension directly supports locating ill-typed variants and the incremental development of variational programs. It also has many subtle implications for the unification of variational types. We show that our extended type system possesses a principal typing property and that the underlying unification problem is unitary. Our unification algorithm computes partial unifiers that lead to result types that (1) contain errors in as few variants as possible and (2) are most general. Finally we perform an empirical evaluation to determine the overhead of this extension compared to our previous work to demonstrate the improvements over the brute-force approach and to explore the effects of various error distributions on the inference process.;
Proceedings of the International Workshop on Machine Learning Technologies in Software Engineering;Over time many software ecosystems have achieved success. Several organizations are opening their software projects for external businesses creating an multi-organizational government to development their software platform The software architecture has an important participation in this success. In this context there are some studies describing architectural challenges for software ecosystems but little research is investigating how these challenges are being faced by software ecosystems organizations. This paper presents an initial investigation how open source software (OSS) ecosystems have faced several architectural challenges. We conducted interviews with three architects of different OSS ecosystems and gathered some architectural practices to lead with challenges. We also analyzed how these architectural practices have influenced the software ecosystem health introducing the concept of Software Ecosystems Architectural Health.;
Proccedings of the 10th European Conference on Software Architecture Workshops;Many important works have been carried out to provide modeling languages (e.g. UML SDL) with expressiveness to support embedded system design validation and verification. A fundamental shortcoming in current model-driven approaches is the inability to explicitly capture design decisions and trade-offs between different non-functional parameters among which timeliness memory usage and power consumption are of primary interest. This paper highlights technical limitations in UML to specify complex non-functional evaluation scenarios of candidate architectures and outlines our current work to provide straightforward solutions.;
Proceedings of the 3rd International Workshop on Sharing and Reusing Architectural Knowledge;Tracing requirements to their implementation is crucial to all stakeholders of a software development process. When managing software variability requirements are typically expressed in terms of features a feature being a user-visible characteristic of the software. While feature traces are fully documented in software product lines ad-hoc branching and forking known as clone-and-own is still the dominant way for developing multi-variant software systems in practice. Retroactive migration to product lines suffers from uncertainties and high effort because knowledge of feature traces must be recovered but is scattered across teams or even lost. We propose a semi-automated methodology for recording feature traces proactively during software development when the necessary knowledge is present. To support the ongoing development of previously unmanaged clone-and-own projects we explicitly deal with the absence of domain knowledge for both existing and new source code. We evaluate feature trace recording by replaying code edit patterns from the history of two real-world product lines. Our results show that feature trace recording reduces the manual effort to specify traces. Recorded feature traces could improve automation in change-propagation among cloned system variants and could reduce effort if developers decide to migrate to a product line.;
Proceedings of the 21st International Systems and Software Product Line Conference - Volume A;Dynamic Software Product Line (DSPL) Engineering has gained interest through its promise of being able to unify software adaptation whereby software adaptation can be realised at compile time and runtime. While previous work has enabled program logic adaptation by the use of language extensions and platform support little attention has been placed on Graphical User Interface (GUI) variability. Different design patterns including the Model View Controller are commonly used in GUI implementation with GUI documents being used for declaring the GUI. To handle dynamic GUI variability currently the developer needs to implement GUI refinements using multiple techniques. This paper proposes a solution for dealing with GUI document variability statically and dynamically in a unified way. In our approach we currently use a compile time method for producing GUI variants and code transformations to handle these variants within the application at runtime. To avoid GUI duplicates only GUI variants that are unique and related to a valid product configuration are produced. To validate our approach we implemented tool support to enable this for Android based applications.;
Proceedings of the 12th International Conference on Generative Programming: Concepts &amp Experiences;Version control systems are an integral part of today's software and systems development processes. They facilitate the management of revisions (sequential versions) and variants (concurrent versions) of a system under development and enable collaboration between developers. Revisions are commonly maintained either per file or for the whole system. Variants are supported via branching or forking mechanisms that conceptually clone the whole system under development. It is known that such cloning practices come with disadvantages. In fact while short-lived branches for isolated development of new functionality (a.k.a. feature branches) are well supported dealing with long-term and fine-grained system variants currently requires employing additional mechanisms such as preprocessors build systems or custom configuration tools. Interestingly the literature describes a number of variation control systems which provide a richer set of capabilities for handling fine-grained system variants compared to the version control systems widely used today. In this paper we present a classification and comparison of selected variation control systems to get an understanding of their capabilities and the advantages they can offer. We discuss problems of variation control systems which may explain their comparably low popularity. We also propose research activities we regard as important to change this situation.;
Proceedings of the 16th ACM SIGPLAN International Conference on Generative Programming: Concepts and Experiences;The development of variable software in general and feature models in particular is an error-prone and time-consuming task. It gets increasingly more challenging with industrial-size models containing hundreds or thousands of features and constraints. Each change may lead to anomalies in the feature model such as making some features impossible to select. While the detection of anomalies is well-researched giving explanations is still a challenge. Explanations must be as accurate and understandable as possible to support the developer in repairing the source of an error. We propose an efficient and generic algorithm for explaining different anomalies in feature models. Additionally we achieve a benefit for the developer by computing short explanations expressed in a user-friendly manner and by emphasizing specific parts in explanations that are more likely to be the cause of an anomaly. We provide an open-source implementation in FeatureIDE and show its scalability for industrial-size feature models.;
Proceedings of the 2016 ACM SIGPLAN International Conference on Generative Programming: Concepts and Experiences;In logic metaprogramming programs are not stored as plain textfiles but rather derived from a deductive database. While the benefits of this approach for metaprogramming are obvious its incompatibility with separate checking limits its applicability to large-scale projects. We analyze the problems inhibiting separate checking and propose a class of logics that reconcile logic metaprogramming and separate checking. We have formalized the resulting module system and have proven the soundness of separate checking. We validate its feasibility by presenting the design and implementation of a specific logic that is able to express many metaprogramming examples from the literature.;
Proceedings of the 2008 AOSD Workshop on Early Aspects;Process models for software product-line engineering focus on proactive adoption scenarios---that is building product-line platforms from scratch. They comprise the two phases domain engineering (building a product-line platform) and application engineering (building individual variants) each of which defines various development activities. Established more than two decades ago these process models are still the de-facto standard for steering the engineering of platforms and variants. However observations from industrial and open-source practice indicate that the separation between domain and application engineering with their respective activities does not fully reflect reality. For instance organizations rarely build platforms from scratch but start with developing individual variants that are re-engineered into a platform when the need arises. Organizations also appear to evolve platforms by evolving individual variants and they use contemporary development activities aligned with technical advances. Recognizing this discrepancy we present an updated process model for engineering software product lines. We employ a method for constructing process theories building on recent literature as well as our experiences with industrial partners to identify development activities and the orders in which these are performed. Based on these activities we synthesize and discuss the new process model called promote-pl. Also we explain its relation to modern software-engineering practices such as continuous integration model-driven engineering or simulation testing. We hope that our work offers contemporary guidance for product-line engineers developing and evolving platforms and inspires researchers to build novel methods and tools aligned with current practice.;
